servidor;timestamp;cpu_porcentagem;cpu_ociosa_porcentagem;cpu_usuarios_porcentagem;cpu_sistema_porcentagem;cpu_loadavg;ram_porcentagem;ram_mb;ram_gb;ram_disp_porcentagem;ram_disp_mb;ram_disp_gb;ram_swap_porcentagem;ram_swap_mb;ram_swap_gb;disco_porcentagem;disco_mb;disco_gb;disco_livre_porcentagem;disco_livre_mb;disco_livre_gb;disco_throughput_mbs;disco_throughput_gbs
miche;16/10/2025 20:07;5.0;95.0;1.9;1.9;(0.0, 0.0, 0.0);85.3;6323.86;6.18;14.7;1089.39;1.06;31.1;3787.7;3.7;83.7;203361.66;198.6;16.33;39695.34;38.76;0.02;0.0
miche;16/10/2025 20:07;2.8;97.2;1.2;1.2;(0.0, 0.0, 0.0);85.3;6325.24;6.18;14.68;1088.0;1.06;31.1;3787.7;3.7;83.7;203361.66;198.6;16.33;39695.34;38.76;0.0;0.0
miche;16/10/2025 20:07;3.8;96.2;1.9;1.1;(0.0, 0.0, 0.0);85.3;6320.72;6.17;14.74;1092.53;1.07;31.1;3787.7;3.7;83.7;203361.66;198.6;16.33;39695.34;38.76;0.0;0.0
miche;16/10/2025 20:07;1.9;98.1;1.6;0.4;(0.0, 0.0, 0.0);85.4;6328.81;6.18;14.63;1084.43;1.06;31.1;3787.13;3.7;83.7;203361.66;198.6;16.33;39695.34;38.76;0.0;0.0
miche;16/10/2025 20:07;2.8;97.2;2.0;0.8;(0.0, 0.0, 0.0);85.4;6331.83;6.18;14.59;1081.42;1.06;31.1;3787.11;3.7;83.7;203361.66;198.6;16.33;39695.34;38.76;0.07;0.0
miche;16/10/2025 20:07;1.2;98.8;0.8;0.4;(0.0, 0.0, 0.0);85.3;6321.37;6.17;14.73;1091.88;1.07;31.1;3787.1;3.7;83.7;203361.66;198.6;16.33;39695.34;38.76;0.02;0.0
miche;16/10/2025 20:07;1.9;98.1;1.2;0.4;(0.0, 0.0, 0.0);85.9;6369.7;6.22;14.08;1043.54;1.02;31.1;3787.09;3.7;83.7;203361.74;198.6;16.33;39695.26;38.76;0.0;0.0
miche;16/10/2025 20:07;3.9;96.1;1.6;2.0;(0.0, 0.0, 0.0);85.8;6363.4;6.21;14.16;1049.85;1.03;31.1;3787.06;3.7;83.7;203361.74;198.6;16.33;39695.26;38.76;0.0;0.0
miche;16/10/2025 20:07;1.2;98.8;0.8;0.4;(0.0, 0.0, 0.0);85.8;6364.2;6.22;14.15;1049.05;1.02;31.1;3787.06;3.7;83.7;203361.74;198.6;16.33;39695.26;38.76;0.0;0.0
miche;16/10/2025 20:08;3.2;96.8;2.4;0.8;(0.0, 0.0, 0.0);85.9;6365.27;6.22;14.14;1047.97;1.02;31.1;3787.06;3.7;83.7;203361.74;198.6;16.33;39695.26;38.76;0.0;0.0
miche;16/10/2025 20:08;2.4;97.6;1.2;1.2;(0.0, 0.0, 0.0);85.9;6366.7;6.22;14.12;1046.54;1.02;31.1;3786.87;3.7;83.7;203361.8;198.6;16.33;39695.2;38.76;0.08;0.0
miche;16/10/2025 20:08;1.9;98.1;0.8;0.8;(0.0, 0.0, 0.0);85.5;6341.88;6.19;14.45;1071.36;1.05;31.1;3786.86;3.7;83.7;203361.8;198.6;16.33;39695.2;38.76;0.0;0.0
miche;16/10/2025 20:08;5.5;94.5;0.8;4.7;(0.0, 0.0, 0.0);85.4;6334.12;6.19;14.56;1079.12;1.05;31.1;3785.81;3.7;83.7;203361.8;198.6;16.33;39695.2;38.76;0.0;0.0
miche;16/10/2025 20:08;3.4;96.6;1.1;1.5;(0.0, 0.0, 0.0);85.5;6336.21;6.19;14.53;1077.04;1.05;31.1;3785.78;3.7;83.7;203361.8;198.6;16.33;39695.2;38.76;0.0;0.0
miche;16/10/2025 20:08;2.0;98.0;1.2;0.4;(0.0, 0.0, 0.0);85.4;6334.32;6.19;14.55;1078.92;1.05;31.1;3785.78;3.7;83.7;203361.8;198.6;16.33;39695.2;38.76;0.0;0.0
miche;16/10/2025 20:08;2.4;97.6;1.6;0.8;(0.0, 0.0, 0.0);85.3;6323.06;6.17;14.71;1090.19;1.06;31.1;3785.77;3.7;83.7;203361.74;198.6;16.33;39695.26;38.76;0.0;0.0
miche;16/10/2025 20:08;1.5;98.5;0.8;0.4;(0.0, 0.0, 0.0);85.6;6345.11;6.2;14.41;1068.13;1.04;31.1;3785.2;3.7;83.7;203362.74;198.6;16.33;39694.26;38.76;0.25;0.0
miche;16/10/2025 20:08;5.9;94.1;1.6;4.3;(0.0, 0.0, 0.0);85.6;6343.1;6.19;14.44;1070.15;1.05;31.1;3785.19;3.7;83.7;203362.74;198.6;16.33;39694.26;38.76;0.0;0.0
miche;16/10/2025 20:08;2.8;97.2;2.0;0.8;(0.0, 0.0, 0.0);85.6;6344.34;6.2;14.42;1068.9;1.04;31.1;3785.18;3.7;83.7;203362.74;198.6;16.33;39694.26;38.76;0.0;0.0
miche;16/10/2025 20:09;1.9;98.1;1.5;0.4;(0.0, 0.0, 0.0);86.2;6389.01;6.24;13.82;1024.23;1.0;31.1;3783.9;3.7;83.7;203362.74;198.6;16.33;39694.26;38.76;0.12;0.0
miche;16/10/2025 20:09;1.5;98.5;1.1;0.4;(0.0, 0.0, 0.0);86.2;6391.01;6.24;13.79;1022.23;1.0;31.1;3783.88;3.7;83.7;203362.74;198.6;16.33;39694.26;38.76;0.0;0.0
miche;16/10/2025 20:09;2.4;97.6;1.6;0.4;(0.0, 0.0, 0.0);86.2;6391.94;6.24;13.78;1021.3;1.0;31.1;3783.88;3.7;83.7;203362.74;198.6;16.33;39694.26;38.76;0.0;0.0
miche;16/10/2025 20:09;7.8;92.2;0.4;6.6;(0.0, 0.0, 0.0);86.1;6383.86;6.23;13.89;1029.38;1.01;31.1;3783.88;3.7;83.7;203362.74;198.6;16.33;39694.26;38.76;0.0;0.0
miche;16/10/2025 20:09;1.2;98.8;0.8;0.4;(0.0, 0.0, 0.0);86.2;6387.52;6.24;13.84;1025.72;1.0;31.1;3783.86;3.7;83.7;203362.74;198.6;16.33;39694.26;38.76;0.0;0.0
miche;16/10/2025 20:09;1.6;98.4;0.8;0.4;(0.0, 0.0, 0.0);86.2;6389.61;6.24;13.81;1023.64;1.0;31.1;3783.86;3.7;83.7;203362.74;198.6;16.33;39694.25;38.76;0.1;0.0
miche;16/10/2025 20:09;1.6;98.4;0.8;0.4;(0.0, 0.0, 0.0);86.1;6383.92;6.23;13.88;1029.33;1.01;31.1;3783.3;3.69;83.7;203362.8;198.6;16.33;39694.19;38.76;0.0;0.0
miche;16/10/2025 20:09;1.9;98.1;1.5;0.4;(0.0, 0.0, 0.0);86.2;6393.35;6.24;13.76;1019.9;1.0;31.1;3783.3;3.69;83.7;203362.84;198.6;16.33;39694.16;38.76;0.64;0.0
miche;16/10/2025 20:09;5.8;94.2;0.8;5.0;(0.0, 0.0, 0.0);86.3;6394.73;6.24;13.74;1018.51;0.99;31.1;3783.29;3.69;83.7;203362.84;198.6;16.33;39694.16;38.76;0.0;0.0
miche;16/10/2025 20:09;4.3;95.7;0.8;2.3;(0.0, 0.0, 0.0);86.3;6394.0;6.24;13.75;1019.24;1.0;31.1;3783.29;3.69;83.7;203362.84;198.6;16.33;39694.16;38.76;0.0;0.0
miche;16/10/2025 20:10;2.3;97.7;1.6;0.4;(0.0, 0.0, 0.0);86.2;6392.86;6.24;13.76;1020.38;1.0;31.1;3783.25;3.69;83.7;203362.84;198.6;16.33;39694.16;38.76;0.04;0.0
miche;16/10/2025 20:10;1.6;98.4;1.2;0.4;(0.0, 0.0, 0.0);86.2;6393.02;6.24;13.76;1020.23;1.0;31.1;3783.13;3.69;83.7;203362.84;198.6;16.33;39694.16;38.76;0.0;0.0
miche;16/10/2025 20:10;1.6;98.4;0.8;0.8;(0.0, 0.0, 0.0);86.2;6393.9;6.24;13.75;1019.34;1.0;31.1;3783.13;3.69;83.7;203362.84;198.6;16.33;39694.16;38.76;0.0;0.0
miche;16/10/2025 20:10;2.3;97.7;1.1;1.1;(0.0, 0.0, 0.0);86.3;6394.25;6.24;13.75;1018.99;1.0;31.1;3783.09;3.69;83.7;203362.84;198.6;16.33;39694.16;38.76;0.0;0.0
miche;16/10/2025 20:10;2.3;97.7;1.2;0.8;(0.0, 0.0, 0.0);86.3;6394.14;6.24;13.75;1019.1;1.0;31.1;3783.09;3.69;83.7;203362.84;198.6;16.33;39694.16;38.76;0.07;0.0
miche;16/10/2025 20:10;3.1;96.9;1.6;1.2;(0.0, 0.0, 0.0);86.3;6393.94;6.24;13.75;1019.3;1.0;31.1;3783.09;3.69;83.7;203362.84;198.6;16.33;39694.16;38.76;0.0;0.0
miche;16/10/2025 20:10;0.8;99.2;0.4;0.4;(0.0, 0.0, 0.0);86.1;6383.92;6.23;13.88;1029.33;1.01;31.1;3783.09;3.69;83.7;203362.77;198.6;16.33;39694.22;38.76;0.0;0.0
miche;16/10/2025 20:10;1.6;98.4;0.4;0.8;(0.0, 0.0, 0.0);86.3;6394.14;6.24;13.75;1019.11;1.0;31.1;3783.09;3.69;83.7;203362.77;198.6;16.33;39694.22;38.76;0.0;0.0
miche;16/10/2025 20:10;3.1;96.9;1.2;2.0;(0.0, 0.0, 0.0);86.3;6394.39;6.24;13.74;1018.86;0.99;31.1;3783.09;3.69;83.7;203362.77;198.6;16.33;39694.22;38.76;0.0;0.0
miche;16/10/2025 20:10;1.6;98.4;0.8;0.8;(0.0, 0.0, 0.0);86.2;6390.36;6.24;13.8;1022.88;1.0;31.1;3783.02;3.69;83.7;203362.77;198.6;16.33;39694.22;38.76;0.02;0.0
miche;16/10/2025 20:11;2.7;97.3;1.6;0.8;(0.0, 0.0, 0.0);86.2;6392.0;6.24;13.78;1021.25;1.0;31.1;3783.02;3.69;83.7;203362.3;198.6;16.33;39694.69;38.76;0.0;0.0
miche;16/10/2025 20:11;7.7;92.3;2.3;3.4;(0.0, 0.0, 0.0);86.2;6393.04;6.24;13.76;1020.21;1.0;31.1;3783.02;3.69;83.7;203362.3;198.6;16.33;39694.69;38.76;0.0;0.0
miche;16/10/2025 20:11;3.1;96.9;1.2;1.6;(0.0, 0.0, 0.0);86.2;6393.47;6.24;13.76;1019.78;1.0;31.1;3783.01;3.69;83.7;203362.3;198.6;16.33;39694.69;38.76;0.0;0.0
miche;16/10/2025 20:11;2.3;97.7;2.0;0.4;(0.0, 0.0, 0.0);86.2;6392.75;6.24;13.77;1020.5;1.0;31.1;3782.96;3.69;83.7;203362.3;198.6;16.33;39694.69;38.76;0.03;0.0
miche;16/10/2025 20:11;2.7;97.3;1.1;0.8;(0.0, 0.0, 0.0);86.2;6393.25;6.24;13.76;1020.0;1.0;31.1;3782.88;3.69;83.7;203362.3;198.6;16.33;39694.69;38.76;0.07;0.0
miche;16/10/2025 20:11;1.9;98.1;1.2;0.4;(0.0, 0.0, 0.0);86.2;6388.01;6.24;13.83;1025.24;1.0;31.1;3782.72;3.69;83.7;203362.3;198.6;16.33;39694.69;38.76;0.12;0.0
miche;16/10/2025 20:11;3.1;96.9;1.9;0.8;(0.0, 0.0, 0.0);86.1;6380.56;6.23;13.93;1032.68;1.01;31.1;3782.64;3.69;83.7;203362.3;198.6;16.33;39694.69;38.76;0.0;0.0
miche;16/10/2025 20:11;1.6;98.4;1.2;0.4;(0.0, 0.0, 0.0);86.1;6383.36;6.23;13.89;1029.89;1.01;31.1;3782.57;3.69;83.7;203362.3;198.6;16.33;39694.69;38.76;0.0;0.0
miche;16/10/2025 20:11;3.1;96.9;0.8;1.1;(0.0, 0.0, 0.0);86.2;6388.12;6.24;13.83;1025.13;1.0;31.1;3782.4;3.69;83.7;203362.3;198.6;16.33;39694.69;38.76;0.0;0.0
miche;16/10/2025 20:11;3.2;96.8;1.2;2.0;(0.0, 0.0, 0.0);86.1;6383.87;6.23;13.89;1029.38;1.01;31.1;3782.39;3.69;83.7;203362.3;198.6;16.33;39694.69;38.76;0.0;0.0
miche;16/10/2025 20:12;1.9;98.1;1.5;0.4;(0.0, 0.0, 0.0);86.2;6390.67;6.24;13.79;1022.58;1.0;31.1;3782.27;3.69;83.7;203362.31;198.6;16.33;39694.69;38.76;0.01;0.0
miche;16/10/2025 20:12;4.3;95.7;1.2;2.3;(0.0, 0.0, 0.0);86.2;6392.16;6.24;13.77;1021.09;1.0;31.1;3782.21;3.69;83.7;203362.37;198.6;16.33;39694.62;38.76;0.0;0.0
miche;16/10/2025 20:12;3.1;96.9;1.5;1.1;(0.0, 0.0, 0.0);86.2;6389.8;6.24;13.81;1023.45;1.0;31.1;3782.18;3.69;83.7;203362.37;198.6;16.33;39694.62;38.76;0.02;0.0
miche;16/10/2025 20:12;2.0;98.0;1.2;0.4;(0.0, 0.0, 0.0);86.2;6392.21;6.24;13.77;1021.04;1.0;31.1;3782.16;3.69;83.7;203362.37;198.6;16.33;39694.62;38.76;0.0;0.0
miche;16/10/2025 20:12;1.2;98.8;0.8;0.4;(0.0, 0.0, 0.0);86.2;6391.11;6.24;13.79;1022.13;1.0;31.1;3782.11;3.69;83.7;203362.37;198.6;16.33;39694.62;38.76;0.0;0.0
miche;16/10/2025 20:12;4.6;95.4;0.8;2.3;(0.0, 0.0, 0.0);86.2;6391.82;6.24;13.78;1021.42;1.0;31.1;3782.11;3.69;83.7;203362.37;198.6;16.33;39694.62;38.76;0.12;0.0
miche;16/10/2025 20:12;3.1;96.9;1.2;1.2;(0.0, 0.0, 0.0);86.1;6380.99;6.23;13.92;1032.26;1.01;31.1;3782.11;3.69;83.7;203362.31;198.6;16.33;39694.69;38.76;0.0;0.0
miche;16/10/2025 20:12;3.1;96.9;1.9;1.1;(0.0, 0.0, 0.0);86.2;6391.21;6.24;13.79;1022.04;1.0;31.1;3782.1;3.69;83.7;203362.31;198.6;16.33;39694.69;38.76;0.0;0.0
miche;16/10/2025 20:12;2.0;98.0;0.4;1.2;(0.0, 0.0, 0.0);86.2;6393.14;6.24;13.76;1020.11;1.0;31.1;3782.09;3.69;83.7;203362.31;198.6;16.33;39694.68;38.76;0.0;0.0
miche;16/10/2025 20:12;3.5;96.5;1.2;1.9;(0.0, 0.0, 0.0);86.2;6390.6;6.24;13.79;1022.65;1.0;31.1;3782.09;3.69;83.7;203362.31;198.6;16.33;39694.68;38.76;0.0;0.0
miche;16/10/2025 20:13;1.5;98.5;0.4;1.1;(0.0, 0.0, 0.0);86.2;6389.23;6.24;13.81;1024.02;1.0;31.1;3782.08;3.69;83.7;203362.31;198.6;16.33;39694.68;38.76;0.19;0.0
miche;16/10/2025 20:13;8.2;91.8;2.6;4.8;(0.0, 0.0, 0.0);86.2;6390.05;6.24;13.8;1023.2;1.0;31.1;3782.02;3.69;83.7;203362.38;198.6;16.33;39694.62;38.76;0.0;0.0
miche;16/10/2025 20:13;1.5;98.5;0.8;0.4;(0.0, 0.0, 0.0);86.2;6392.9;6.24;13.76;1020.34;1.0;31.1;3782.02;3.69;83.7;203362.38;198.6;16.33;39694.62;38.76;0.0;0.0
miche;16/10/2025 20:13;2.7;97.3;1.5;0.8;(0.0, 0.0, 0.0);86.2;6392.04;6.24;13.78;1021.2;1.0;31.1;3781.98;3.69;83.7;203362.38;198.6;16.33;39694.62;38.76;0.0;0.0
miche;16/10/2025 20:13;5.0;95.0;1.9;2.3;(0.0, 0.0, 0.0);86.2;6390.51;6.24;13.8;1022.73;1.0;31.1;3781.97;3.69;83.7;203362.38;198.6;16.33;39694.62;38.76;0.0;0.0
miche;16/10/2025 20:13;2.7;97.3;2.0;0.8;(0.0, 0.0, 0.0);86.2;6388.88;6.24;13.82;1024.36;1.0;31.1;3781.97;3.69;83.7;203362.38;198.6;16.33;39694.62;38.76;0.12;0.0
miche;16/10/2025 20:13;0.8;99.2;0.8;0.0;(0.0, 0.0, 0.0);86.1;6379.34;6.23;13.95;1033.91;1.01;31.1;3781.95;3.69;83.7;203362.32;198.6;16.33;39694.68;38.76;0.0;0.0
miche;16/10/2025 20:13;2.3;97.7;0.4;1.2;(0.0, 0.0, 0.0);86.1;6386.38;6.24;13.85;1026.87;1.0;31.1;3781.95;3.69;83.7;203362.32;198.6;16.33;39694.67;38.76;0.0;0.0
miche;16/10/2025 20:13;3.1;96.9;1.6;1.2;(0.0, 0.0, 0.0);86.2;6387.99;6.24;13.83;1025.26;1.0;31.1;3781.94;3.69;83.7;203362.33;198.6;16.33;39694.67;38.76;0.0;0.0
miche;16/10/2025 20:13;1.9;98.1;1.1;0.4;(0.0, 0.0, 0.0);86.2;6388.16;6.24;13.83;1025.09;1.0;31.1;3781.93;3.69;83.7;203362.33;198.6;16.33;39694.67;38.76;0.0;0.0
miche;16/10/2025 20:14;2.7;97.3;1.2;0.8;(0.0, 0.0, 0.0);86.1;6383.52;6.23;13.89;1029.73;1.01;31.1;3781.93;3.69;83.7;203362.49;198.6;16.33;39694.5;38.76;0.16;0.0
miche;16/10/2025 20:14;2.3;97.7;0.8;0.8;(0.0, 0.0, 0.0);86.2;6387.15;6.24;13.84;1026.09;1.0;31.1;3781.91;3.69;83.7;203362.55;198.6;16.33;39694.44;38.76;0.43;0.0
miche;16/10/2025 20:14;2.3;97.7;1.2;0.8;(0.0, 0.0, 0.0);86.2;6389.94;6.24;13.8;1023.31;1.0;31.1;3781.91;3.69;83.7;203362.55;198.6;16.33;39694.44;38.76;0.0;0.0
miche;16/10/2025 20:14;1.2;98.8;1.2;0.0;(0.0, 0.0, 0.0);86.2;6391.95;6.24;13.78;1021.3;1.0;31.1;3781.89;3.69;83.7;203362.55;198.6;16.33;39694.44;38.76;0.0;0.0
miche;16/10/2025 20:14;2.7;97.3;1.2;1.6;(0.0, 0.0, 0.0);86.2;6391.46;6.24;13.78;1021.79;1.0;31.1;3781.84;3.69;83.7;203362.55;198.6;16.33;39694.44;38.76;0.0;0.0
miche;16/10/2025 20:14;1.9;98.1;1.2;0.4;(0.0, 0.0, 0.0);86.2;6388.07;6.24;13.83;1025.17;1.0;31.1;3781.83;3.69;83.7;203362.56;198.6;16.33;39694.44;38.76;0.05;0.0
miche;16/10/2025 20:14;2.7;97.3;0.4;1.6;(0.0, 0.0, 0.0);86.0;6377.72;6.23;13.97;1035.52;1.01;31.1;3781.83;3.69;83.7;203362.5;198.6;16.33;39694.5;38.76;0.0;0.0
miche;16/10/2025 20:14;2.7;97.3;1.9;0.4;(0.0, 0.0, 0.0);86.1;6386.45;6.24;13.85;1026.8;1.0;31.1;3781.83;3.69;83.7;203362.5;198.6;16.33;39694.5;38.76;0.0;0.0
miche;16/10/2025 20:14;1.9;98.1;0.8;0.8;(0.0, 0.0, 0.0);86.2;6388.24;6.24;13.83;1025.01;1.0;31.1;3781.82;3.69;83.7;203362.5;198.6;16.33;39694.5;38.76;0.12;0.0
miche;16/10/2025 20:14;1.6;98.4;0.8;0.4;(0.0, 0.0, 0.0);86.2;6389.93;6.24;13.8;1023.31;1.0;31.1;3781.81;3.69;83.7;203362.5;198.6;16.33;39694.5;38.76;0.0;0.0
miche;16/10/2025 20:15;1.9;98.1;1.2;0.4;(0.0, 0.0, 0.0);86.1;6385.73;6.24;13.86;1027.52;1.0;31.1;3781.7;3.69;83.7;203362.5;198.6;16.33;39694.5;38.76;0.0;0.0
miche;16/10/2025 20:15;1.5;98.5;1.1;0.4;(0.0, 0.0, 0.0);86.1;6385.72;6.24;13.86;1027.53;1.0;31.1;3781.58;3.69;83.7;203362.5;198.6;16.33;39694.5;38.76;0.06;0.0
miche;16/10/2025 20:15;12.7;87.3;10.0;2.8;(0.0, 0.0, 0.0);86.2;6386.74;6.24;13.85;1026.5;1.0;31.1;3781.54;3.69;83.7;203362.5;198.6;16.33;39694.5;38.76;0.0;0.0
miche;16/10/2025 20:15;11.4;88.6;1.2;8.6;(0.0, 0.0, 0.0);88.8;6586.26;6.43;11.16;826.99;0.81;30.4;3704.06;3.62;83.7;203358.77;198.59;16.33;39698.22;38.77;74.63;0.07
miche;16/10/2025 20:15;2.0;98.0;0.0;2.0;(0.0, 0.0, 0.0);89.5;6632.57;6.48;10.53;780.68;0.76;30.2;3678.55;3.59;83.7;203369.61;198.6;16.33;39687.39;38.76;0.25;0.0
miche;16/10/2025 20:15;0.8;99.2;0.8;0.0;(0.0, 0.0, 0.0);89.4;6630.49;6.48;10.56;782.75;0.76;30.2;3678.45;3.59;83.7;203369.61;198.6;16.33;39687.39;38.76;0.07;0.0
miche;16/10/2025 20:15;0.8;99.2;0.0;0.4;(0.0, 0.0, 0.0);89.2;6613.69;6.46;10.79;799.55;0.78;30.2;3678.43;3.59;83.7;203369.61;198.6;16.33;39687.39;38.76;0.0;0.0
miche;16/10/2025 20:15;0.8;99.2;0.4;0.4;(0.0, 0.0, 0.0);89.4;6627.55;6.47;10.6;785.7;0.77;30.2;3678.08;3.59;83.7;203369.61;198.6;16.33;39687.39;38.76;0.01;0.0
miche;16/10/2025 20:39;100.0;0.0;43.7;51.9;(0.0, 0.0, 0.0);89.6;6641.58;6.49;10.41;771.66;0.75;30.0;3647.84;3.56;83.7;203370.08;198.6;16.33;39686.91;38.76;371.15;0.36
miche;16/10/2025 20:39;26.3;73.7;17.6;7.5;(0.0, 0.0, 0.0);86.0;6378.74;6.23;13.95;1034.51;1.01;31.3;3808.76;3.72;83.7;203371.26;198.6;16.33;39685.74;38.76;7.77;0.01
Desktop;22/10/2025 18:56;2.5;97.5;0.2;2.1;(0.0, 0.0, 0.0);54.8;17841.22;17.42;45.2;14714.19;14.37;2.2;252.45;0.25;80.6;767759.49;749.77;19.44;185244.11;180.9;0.0;0.0
Desktop;22/10/2025 18:56;2.3;97.7;0.2;1.2;(0.0, 0.0, 0.0);54.8;17852.44;17.43;45.16;14702.97;14.36;2.2;252.45;0.25;80.6;767759.66;749.77;19.44;185243.94;180.9;0.02;0.0
Desktop;22/10/2025 18:56;0.8;99.2;0.2;0.4;(0.0, 0.0, 0.0);54.9;17871.08;17.45;45.11;14684.33;14.34;2.2;252.45;0.25;80.6;767759.59;749.77;19.44;185244.01;180.9;0.0;0.0
Desktop;22/10/2025 18:56;0.4;99.6;0.2;0.2;(0.0, 0.0, 0.0);54.9;17879.35;17.46;45.08;14676.06;14.33;2.2;252.45;0.25;80.6;767759.83;749.77;19.44;185243.77;180.9;0.03;0.0
Desktop;22/10/2025 18:56;3.3;96.7;0.2;3.1;(0.0, 0.0, 0.0);54.9;17887.35;17.47;45.06;14668.06;14.32;2.2;252.45;0.25;80.6;767760.6;749.77;19.44;185243.0;180.9;0.0;0.0
Desktop;22/10/2025 18:56;4.2;95.8;2.5;1.2;(0.0, 0.0, 0.0);55.3;17998.96;17.58;44.71;14556.45;14.22;2.2;252.45;0.25;80.6;767760.66;749.77;19.44;185242.94;180.9;0.09;0.0
Desktop;22/10/2025 18:56;0.2;99.8;0.2;0.0;(0.0, 0.0, 0.0);56.8;18484.16;18.05;43.22;14071.25;13.74;2.2;252.45;0.25;80.6;767762.31;749.77;19.44;185241.29;180.9;1.73;0.0
Desktop;22/10/2025 18:57;1.0;99.0;0.8;0.2;(0.0, 0.0, 0.0);56.7;18446.49;18.01;43.34;14108.92;13.78;2.2;252.45;0.25;80.6;767762.16;749.77;19.44;185241.44;180.9;1.98;0.0
Desktop;22/10/2025 18:57;1.2;98.8;0.8;0.2;(0.0, 0.0, 0.0);57.6;18757.01;18.32;42.38;13798.4;13.47;2.2;252.45;0.25;80.6;767762.53;749.77;19.44;185241.07;180.9;1.7;0.0
Desktop;22/10/2025 18:57;4.3;95.7;0.4;3.5;(0.0, 0.0, 0.0);57.6;18764.79;18.32;42.36;13790.62;13.47;2.2;252.45;0.25;80.6;767762.63;749.77;19.44;185240.97;180.9;0.27;0.0
Desktop;22/10/2025 18:57;2.1;97.9;1.2;0.8;(0.0, 0.0, 0.0);58.4;19001.87;18.56;41.63;13553.54;13.24;2.2;252.45;0.25;80.6;767763.41;749.77;19.44;185240.2;180.9;0.97;0.0
Desktop;22/10/2025 18:57;3.1;96.9;2.1;0.6;(0.07, 0.02, 0.01);59.3;19294.04;18.84;40.73;13261.38;12.95;2.2;252.45;0.25;80.6;767763.32;749.77;19.44;185240.28;180.9;1.16;0.0
Desktop;22/10/2025 18:57;1.9;98.1;1.2;0.4;(0.07, 0.02, 0.01);59.0;19202.57;18.75;41.02;13352.84;13.04;2.2;252.45;0.25;80.6;767763.2;749.77;19.44;185240.4;180.9;0.0;0.0
Desktop;22/10/2025 18:57;1.7;98.3;1.4;0.2;(0.06, 0.02, 0.01);58.9;19176.21;18.73;41.1;13379.2;13.07;2.2;252.45;0.25;80.6;767765.01;749.77;19.44;185238.59;180.9;0.92;0.0
Desktop;22/10/2025 18:57;1.6;98.4;0.4;1.2;(0.06, 0.02, 0.01);59.0;19207.93;18.76;41.0;13347.48;13.03;2.2;252.45;0.25;80.6;767765.69;749.77;19.44;185237.91;180.9;0.27;0.0
Desktop;22/10/2025 18:57;0.4;99.6;0.2;0.2;(0.05, 0.02, 0.01);59.0;19193.54;18.74;41.04;13361.88;13.05;2.2;252.45;0.25;80.6;767765.62;749.77;19.44;185237.98;180.9;0.0;0.0
Desktop;22/10/2025 18:57;1.0;99.0;0.6;0.4;(0.04, 0.01, 0.01);58.5;19042.46;18.6;41.51;13512.95;13.2;2.2;252.45;0.25;80.6;767765.65;749.77;19.44;185237.95;180.9;0.0;0.0
Desktop;22/10/2025 18:58;0.8;99.2;0.8;0.0;(0.04, 0.01, 0.01);57.9;18861.63;18.42;42.06;13693.78;13.37;2.4;267.91;0.26;80.6;767765.68;749.77;19.44;185237.92;180.9;0.07;0.0
Desktop;22/10/2025 18:58;3.1;96.9;2.7;0.4;(0.04, 0.01, 0.01);58.4;19005.15;18.56;41.62;13550.26;13.23;2.4;267.91;0.26;80.6;767763.7;749.77;19.44;185239.9;180.9;0.9;0.0
Desktop;22/10/2025 18:58;0.6;99.4;0.4;0.2;(0.03, 0.01, 0.01);58.3;18966.43;18.52;41.74;13588.98;13.27;2.4;267.91;0.26;80.6;767764.27;749.77;19.44;185239.33;180.9;0.0;0.0
Desktop;22/10/2025 18:58;3.7;96.3;3.5;0.2;(0.03, 0.01, 0.01);58.2;18940.22;18.5;41.82;13615.19;13.3;2.4;267.91;0.26;80.6;767760.48;749.77;19.44;185243.12;180.9;1.2;0.0
Desktop;22/10/2025 18:58;1.9;98.1;0.2;1.0;(0.03, 0.01, 0.01);58.2;18952.58;18.51;41.78;13602.83;13.28;2.4;267.91;0.26;80.6;767760.48;749.77;19.44;185243.12;180.9;0.0;0.0
Desktop;22/10/2025 18:58;3.7;96.3;3.5;0.2;(0.02, 0.01, 0.01);58.1;18920.84;18.48;41.88;13634.57;13.32;2.4;267.91;0.26;80.6;767760.57;749.77;19.44;185243.03;180.9;0.0;0.0
Desktop;22/10/2025 18:58;1.0;99.0;0.6;0.2;(0.02, 0.01, 0.01);58.1;18904.18;18.46;41.93;13651.23;13.33;2.4;267.91;0.26;80.6;767765.16;749.77;19.44;185238.44;180.9;0.16;0.0
Desktop;22/10/2025 18:58;2.3;97.7;0.4;1.0;(0.02, 0.01, 0.01);58.0;18893.6;18.45;41.96;13661.81;13.34;2.4;267.91;0.26;80.6;767765.16;749.77;19.44;185238.44;180.9;0.0;0.0
Desktop;22/10/2025 18:58;4.1;95.9;3.3;0.8;(0.02, 0.01, 0.01);57.7;18800.18;18.36;42.25;13755.23;13.43;2.4;267.91;0.26;80.6;767765.1;749.77;19.44;185238.5;180.9;0.02;0.0
Desktop;22/10/2025 18:58;2.2;97.8;1.0;1.2;(0.02, 0.01, 0.0);57.7;18794.24;18.35;42.27;13761.17;13.44;2.4;267.91;0.26;80.6;767772.79;749.78;19.44;185230.82;180.89;0.0;0.0
